Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Rinterknecht et al. (2006)	boulder	Rint2006-15	Rint2006-K	BEL-19	54.906	26.906	207	4	2.8	1	85700	6100	NIST_Certified	0	0	0	2004	16090	1150	-	-	18219	1737	1303	-	-	-	Rinterknecht et al. (2007)
Rinterknecht et al. (2006)	boulder	Rint2006-16	Rint2006-L	BALTI-2	55.698	25.799	113	3.5	2.8	1	67200	5000	NIST_Certified	0	0	0	2004	13770	1030	-	-	15432	1508	1153	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-17	Rint2006-M	BALTI-3	55.310	25.431	142	2	2.8	1	74100	5500	NIST_Certified	0	0	0	2004	14550	1080	-	-	16381	1599	1221	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-18	Rint2006-N	BALTI-4	55.434	25.509	167	2	2.8	1	78400	6400	NIST_Certified	0	0	0	2004	15020	1220	-	-	16906	1749	1386	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-19	Rint2006-O	BALTI-5	55.494	25.657	154	2	2.8	1	61900	4700	NIST_Certified	0	0	0	2004	12010	910	-	-	13508	1336	1029	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-20	Rint2006-P	BALTI-8	55.666	23.156	132	2	2.8	1	57000	4800	NIST_Certified	0	0	0	2004	11300	940	-	-	12651	1333	1069	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-21	Rint2006-P	BALTI-9	55.718	23.212	123	3	2.8	1	51900	3900	NIST_Certified	0	0	0	2004	10480	780	-	-	11716	1151	883	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-22	Rint2006-P	BALTI-10	55.635	23.174	120	1	2.8	1	73700	5000	NIST_Certified	0	0	0	2004	14650	1000	-	-	16409	1523	1118	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-23	Rint2006-P	BALTI-11	55.635	23.174	120	2	2.8	1	49900	4400	NIST_Certified	0	0	0	2004	10000	870	-	-	11193	1215	990	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-24	Rint2006-Q	BALTI-12	57.095	25.901	227	1	2.8	1	167900	10100	NIST_Certified	0	0	0	2004	30150	1820	-	-	33429	2932	2028	-	-	-	-
