Publication	Sample-type	Surface-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Marcott (2011)	boulder	Mar2011-56	Mar2011-J	DHM-UM-04	40.747	-110.683	3389	2	2.7	0.983	625010	27352	07KNSTD	0	0	0	2009	12891	847	-	-	14175	975	623	-	-	-	-
Marcott (2011)	boulder	Mar2011-57	Mar2011-J	DHM-UM-05	40.747	-110.683	3382	2	2.7	0.987	639851	11155	07KNSTD	0	0	0	2009	13199	685	-	-	14497	809	254	-	-	-	-
Marcott (2011)	boulder	Mar2011-58	Mar2011-J	DHM-UM-06	40.747	-110.683	3382	2	2.7	0.987	646348	12607	07KNSTD	0	0	0	2009	13332	701	-	-	14635	826	287	-	-	-	-
Marcott (2011)	boulder	Mar2011-59	Mar2011-J	DHM-UM-07	40.747	-110.683	3382	2	2.7	0.986	628986	10981	07KNSTD	0	0	0	2009	12990	674	-	-	14278	796	250	-	-	-	-
Marcott (2011)	boulder	Mar2011-60	Mar2011-K	SCM-WRR-01	42.640	-109.016	3370	2	2.65	0.937	518187	11521	07KNSTD	0	0	0	2009	10746	577	-	-	11674	670	260	-	-	-	-
Marcott (2011)	boulder	Mar2011-61	Mar2011-K	SCM-WRR-02	42.640	-109.016	3370	2	2.65	0.937	454770	12413	07KNSTD	0	0	0	2009	9411	526	-	-	10201	608	279	-	-	-	-
Marcott (2011)	boulder	Mar2011-62	Mar2011-K	SCM-WRR-03	42.640	-109.016	3370	2	2.65	0.935	405606	12608	07KNSTD	0	0	0	2009	8364	484	-	-	9056	556	282	-	-	-	-
Marcott (2011)	boulder	Mar2011-63	Mar2011-K	SCM-WRR-04	42.640	-109.016	3370	2	2.65	0.937	513476	19828	07KNSTD	0	0	0	2009	10647	663	-	-	11569	759	448	-	-	-	-
Marcott (2011)	boulder	Mar2011-64	Mar2011-K	SCM-WRR-05	42.640	-109.016	3370	2	2.65	0.937	516938	10881	07KNSTD	0	0	0	2009	10720	570	-	-	11646	664	246	-	-	-	-
Marcott (2011)	boulder	Mar2011-65	Mar2011-K	SCM-WRR-06	42.640	-109.016	3370	2	2.65	0.936	419736	11808	07KNSTD	0	0	0	2009	8659	488	-	-	9380	562	265	-	-	-	-
Marcott (2011)	boulder	Mar2011-66	Mar2011-K	SCM-WRR-07	42.640	-109.016	3370	2	2.65	0.937	434645	16906	07KNSTD	0	0	0	2009	8974	560	-	-	9724	639	379	-	-	-	-
