Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Bentley et al. (2017)	boulder/cobble	Bent2017-41	Bent2017-Q	BRG-25	-84.10485	-56.78243	842	3.5	2.7	0.992	2245000	49490	NIST_27900	0	0	0	2015	209000	25000	-	-	213449	14995	4966	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-42	Bent2017-Q	BRG-26	-84.10495	-56.78202	840	3.5	2.7	0.992	46200	2148	NIST_27900	307600	26040	Z92-0222	2015	4070	530	3730	600	4139	324	193	3866	415	328	-
Bentley et al. (2017)	boulder/cobble	Bent2017-43	Bent2017-R	BRG-27	-84.10540	-56.78197	816	5	2.7	0.898	25360	1788	NIST_27900	0	0	0	2015	2510	350	-	-	2554	241	180	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-44	Bent2017-R	BRG-28	-84.10537	-56.78232	813	3.5	2.7	0.898	233800	7478	NIST_27900	0	0	0	2015	24000	2800	-	-	23999	1702	772	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-45	Bent2017-S	HAR-1	-84.07052	-57.11272	878	3.5	2.7	1	52150	2193	NIST_27900	394300	29780	Z92-0222	2015	4440	530	4650	750	4484	339	189	4790	481	363	-
Bentley et al. (2017)	boulder/cobble	Bent2017-46	Bent2017-S	HAR-2	-84.07055	-57.11340	878	4.5	2.7	1	49400	1988	NIST_27900	0	0	0	2015	4230	510	-	-	4278	319	172	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-47	Bent2017-S	HAR-3	-84.07080	-57.11153	878	4	2.7	1	37380	3079	NIST_27900	0	0	0	2015	3140	460	-	-	3176	329	262	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-48	Bent2017-T	HAR-4	-84.06193	-57.12530	913	4	2.7	1	74610	3089	NIST_27900	0	0	0	2015	6200	740	-	-	6244	470	259	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-49	Bent2017-T	HAR-5	-84.06193	-57.12530	913	4	2.7	1	69180	2568	NIST_27900	534600	37180	Z92-0222	2015	5700	680	6150	870	5792	423	215	6312	606	440	-
Bentley et al. (2017)	boulder/cobble	Bent2017-50	Bent2017-U	HAR-6	-84.06105	-57.19130	840	3.5	2.7	1	78550	3565	NIST_27900	0	0	0	2015	6900	820	-	-	7008	544	319	-	-	-	-
