expage-202306 - global glacial 10Be and 26Al exposure age data
expage.github.io

Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Batbaatar et al. (2020)	boulder	Batb2020-37	Batb2020-L	AG1-1	35.396624	80.342924	5450	0.5	2.65	1	4461700	177300	KNSTD	25801300	1245900	KNSTD	1995	39730	3780	37920	3790	33908	2506	1359	33483	3135	1644	-
Batbaatar et al. (2020)	boulder	Batb2020-38	Batb2020-L	AG1-2	35.396498	80.342841	5450	5	2.65	1	2432800	76000	KNSTD	17482200	913400	KNSTD	1995	22380	2050	26520	2690	19998	1388	628	23586	2248	1247	-
Batbaatar et al. (2020)	boulder	Batb2020-39	Batb2020-M	AG1-3	35.399382	80.372183	5510	0.5	2.65	1	1801000	43400	KNSTD	9556400	522700	KNSTD	1995	15530	1380	13530	1380	14518	963	351	13398	1289	738	-
Batbaatar et al. (2020)	boulder	Batb2020-40	Batb2020-M	AG1-4	35.399382	80.372183	5510	1	2.65	1	4908500	118800	KNSTD	24213100	2076700	KNSTD	1995	42800	3840	34770	4280	36191	2416	884	30052	3545	2616	-
Batbaatar et al. (2020)	boulder	Batb2020-41	Batb2020-M	AG1-6	35.397271	80.365537	5428	1	2.65	1	19721300	585800	KNSTD	124199200	6767300	KNSTD	1995	184480	17470	200070	22390	144623	10253	4455	162283	16801	9587	-
Batbaatar et al. (2020)	boulder	Batb2020-42	Batb2020-N	KG1-10	36.443171	77.656801	5225	2.5	2.65	1	8477700	224700	KNSTD	49003300	2212300	KNSTD	1995	81780	7460	78780	7910	69264	4725	1868	68707	6432	3209	-
Batbaatar et al. (2020)	boulder	Batb2020-43	Batb2020-N	KG1-11	36.441957	77.654708	5223	3	2.65	1	2389500	81400	KNSTD	13079500	607600	KNSTD	1995	22830	2110	20540	2020	20498	1450	702	19292	1775	905	-
Batbaatar et al. (2020)	boulder	Batb2020-44	Batb2020-N	KG1-12	36.447400	77.656412	5330	3	2.65	1	14600	3300	KNSTD	66600	14000	KNSTD	1995	130	30	100	20	180	42	41	141	32	30	-
Batbaatar et al. (2020)	boulder	Batb2020-45	Batb2020-N	KG1-13	36.445056	77.657254	5270	1.5	2.65	1	0	0	0	21574900	989200	KNSTD	1995	-	-	32980	3250	-	-	-	28847	2658	1342	-
Batbaatar et al. (2020)	boulder	Batb2020-46	Batb2020-O	KG1-14	36.416655	77.664098	4900	3	2.65	1	26433100	768200	KNSTD	145706800	12813800	KNSTD	1995	314140	30670	303250	43300	245865	17813	7603	241251	32079	23943	-
Batbaatar et al. (2020)	boulder	Batb2020-47	Batb2020-O	KG1-15	36.423231	77.675471	4940	3	2.65	1	9881900	341400	KNSTD	59997300	3134300	KNSTD	1995	109630	10380	111930	11840	93468	6756	3306	97140	9604	5325	-
Batbaatar et al. (2020)	boulder	Batb2020-48	Batb2020-P	KG1-5	36.445540	77.644597	5357	1.5	2.65	1	1621900	54200	KNSTD	8490300	375800	KNSTD	1995	14400	1330	12370	1200	13705	963	460	12626	1144	562	-
Batbaatar et al. (2020)	boulder	Batb2020-49	Batb2020-Q	KG1-6	36.426161	77.643945	4980	1.5	2.65	1	8070100	284500	KNSTD	50278300	2357600	KNSTD	1995	86320	8150	90000	9170	74283	5370	2668	79544	7559	3880	-
Batbaatar et al. (2020)	boulder	Batb2020-50	Batb2020-Q	KG1-7	36.426161	77.643945	4980	2	2.65	1	7013700	205200	KNSTD	42906500	2085000	KNSTD	1995	75120	6910	76620	7820	64601	4476	1921	67183	6407	3375	-
Batbaatar et al. (2020)	boulder	Batb2020-51	Batb2020-R	KG1-8	36.430244	77.652659	5100	1.5	2.65	1	9584600	282200	KNSTD	55679300	2661300	KNSTD	1995	97370	9010	94610	9700	83347	5809	2506	83336	7975	4151	-
Batbaatar et al. (2020)	boulder	Batb2020-52	Batb2020-R	KG1-9	36.432432	77.652289	5115	1	2.65	1	7992400	211600	KNSTD	49391900	2303800	KNSTD	1995	79960	7290	82530	8360	67965	4634	1830	72646	6871	3512	-
Batbaatar et al. (2020)	boulder	Batb2020-53	Batb2020-S	KG2-1	36.436852	77.682155	4900	3.5	2.65	1	7225500	273000	KNSTD	46252100	4125300	KNSTD	1995	81370	7750	87150	11230	69794	5131	2684	77126	9516	7146	-
Batbaatar et al. (2020)	boulder	Batb2020-54	Batb2020-S	KG2-2	36.428208	77.699141	4700	2	2.65	0.99	7158500	215300	KNSTD	44230500	3965900	KNSTD	1995	88460	8190	91480	11850	76969	5377	2360	81644	10126	7622	-
Batbaatar et al. (2020)	boulder	Batb2020-55	Batb2020-S	KG2-3	36.427203	77.709399	4585	0.5	2.65	1	7197500	199700	KNSTD	44813300	2864300	KNSTD	1995	91950	8450	95930	10730	80502	5548	2279	85883	9066	5728	-
Batbaatar et al. (2020)	boulder	Batb2020-56	Batb2020-T	LIA-K-1	36.438978	77.647201	5180	2.5	2.65	1	6100	26300	KNSTD	63700	78800	KNSTD	1995	60	250	100	130	81	347	347	143	177	177	-
Batbaatar et al. (2020)	boulder	Batb2020-57	Batb2020-T	LIA-K-2	36.440245	77.647278	5185	1.5	2.65	1	687600	25800	KNSTD	3934400	194200	KNSTD	1995	6570	610	6160	610	7155	517	269	7033	654	348	-
Batbaatar et al. (2020)	boulder	Batb2020-58	Batb2020-T	LIA-K-3	36.439890	77.647184	5195	2	2.65	1	1024100	46700	KNSTD	6460000	305800	KNSTD	1995	9790	950	10140	990	10466	804	479	11077	1020	527	-
Batbaatar et al. (2020)	boulder	Batb2020-59	Batb2020-T	LIA-K-4	36.438978	77.647201	5200	2.5	2.65	1	25900	4200	KNSTD	117200	13100	KNSTD	1995	250	50	180	30	335	58	54	260	36	29	-
Batbaatar et al. (2020)	boulder	Batb2020-60	Batb2020-U	BS-001A	41.883233	77.705683	3822	2	2.65	1	16500	3400	07KNSTD	0	0	0	2011	290	70	-	-	371	80	77	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-61	Batb2020-U	BS-002A	41.883233	77.705683	3822	2	2.65	1	27500	5500	07KNSTD	0	0	0	2011	490	110	-	-	600	125	120	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-62	Batb2020-U	BS-002B	41.883233	77.705683	3822	2	2.65	1	17800	3400	07KNSTD	0	0	0	2011	320	70	-	-	399	80	76	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-63	Batb2020-U	BS-004A	41.882883	77.706100	3831	3	2.65	1	65800	8400	07KNSTD	0	0	0	2011	1170	180	-	-	1213	172	155	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-64	Batb2020-V	BS-007A	41.870167	77.734067	3791	3	2.65	1	860400	22500	07KNSTD	0	0	0	2011	15730	1410	-	-	14982	1006	393	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-65	Batb2020-V	BS-007B	41.870167	77.734067	3791	5	2.65	1	836800	20800	07KNSTD	0	0	0	2011	15550	1390	-	-	14836	989	370	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-66	Batb2020-V	BS-007C	41.869750	77.735633	3805	2	2.65	1	1025600	42900	07KNSTD	0	0	0	2011	18470	1760	-	-	17300	1293	727	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-67	Batb2020-V	BS-007D	41.869750	77.735633	3805	1	2.65	1	685500	63000	07KNSTD	0	0	0	2011	12230	1540	-	-	12178	1351	1123	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-68	Batb2020-W	CR-001A	42.70139	76.70089	3197	3	2.65	1	880900	26100	07KNSTD	0	0	0	2011	22070	2010	-	-	20813	1430	620	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-69	Batb2020-W	CR-001B	42.70139	76.70089	3197	5	2.65	1	923500	30600	07KNSTD	0	0	0	2011	23530	2170	-	-	21987	1546	733	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-70	Batb2020-W	CR-001C	42.70139	76.70089	3197	3	2.65	1	838700	24600	07KNSTD	0	0	0	2011	21010	1910	-	-	19924	1366	587	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-71	Batb2020-X	CR-002A	42.74965	76.69540	3574	3	2.65	0.98	12200	2800	07KNSTD	0	0	0	2011	250	60	-	-	308	73	71	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-72	Batb2020-X	CR-002D	42.75083	76.69513	3588	3	2.65	0.97	12500	3700	07KNSTD	0	0	0	2011	260	80	-	-	317	96	94	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-73	Batb2020-X	CR-002E	42.75083	76.69513	3588	3	2.65	0.97	12000	2700	07KNSTD	0	0	0	2011	250	60	-	-	304	71	68	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-74	Batb2020-Y	CR-003A	42.74775	76.69392	3535	10	2.65	0.98	686200	22100	07KNSTD	0	0	0	2011	15220	1390	-	-	14656	1022	474	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-75	Batb2020-Y	CR-003C	42.74775	76.69392	3535	5	2.65	0.98	707600	21200	07KNSTD	0	0	0	2011	15080	1370	-	-	14533	999	437	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-76	Batb2020-Y	CR-003D	42.74707	76.69433	3534	5	2.65	0.98	739400	23300	07KNSTD	0	0	0	2011	15760	1440	-	-	15107	1049	478	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-77	Batb2020-Z	GP-001	42.038917	77.124200	2803	3	2.65	1	475400	39900	07KNSTD	0	0	0	2011	15380	1850	-	-	15343	1603	1293	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-78	Batb2020-Z	GP-005	42.038283	77.120567	2781	1	2.65	1	682000	19600	07KNSTD	0	0	0	2011	22040	2000	-	-	21242	1451	614	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-79	Batb2020-Z	GP-006	42.038217	77.124017	2798	2	2.65	1	671800	20400	07KNSTD	0	0	0	2011	21660	1970	-	-	20906	1443	638	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-80	Batb2020-AA	GP-002A	42.011470	77.199600	3254	3	2.65	0.99	705500	21600	07KNSTD	0	0	0	2011	17570	1600	-	-	16971	1172	522	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-81	Batb2020-AA	GP-002C	42.010700	77.198330	3258	5	2.65	0.99	628200	28500	07KNSTD	0	0	0	2011	15860	1540	-	-	15443	1186	703	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-82	Batb2020-AA	GP-002D	42.012380	77.202020	3208	3	2.65	0.99	662500	19900	07KNSTD	0	0	0	2011	16950	1540	-	-	16450	1132	496	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-83	Batb2020-AB	GP-003A	42.014317	77.199267	3265	3	2.65	1	714900	27600	07KNSTD	0	0	0	2011	17520	1650	-	-	16911	1234	656	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-84	Batb2020-AB	GP-003B	42.014317	77.199267	3265	3	2.65	1	669100	39900	07KNSTD	0	0	0	2011	16390	1710	-	-	15908	1369	952	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-85	Batb2020-AB	GP-003C	42.014467	77.198217	3252	3	2.65	1	732600	18700	07KNSTD	0	0	0	2011	18090	1620	-	-	17416	1166	446	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-86	Batb2020-AC	GP-004A	42.038133	77.142083	3001	3	2.65	1	462400	25100	07KNSTD	0	0	0	2011	13240	1340	-	-	13364	1101	728	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-87	Batb2020-AC	GP-004B	42.038133	77.142083	3001	3	2.65	1	1711500	78800	07KNSTD	0	0	0	2011	49440	4860	-	-	44652	3472	2079	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-88	Batb2020-AD	CS-28	41.785713	80.906078	1978	4	2.65	1	303100	23600	KNSTD	2183200	41400	KNSTD	1992	15420	1790	18240	1610	16102	1605	1259	18676	1521	357	-
Batbaatar et al. (2020)	boulder	Batb2020-89	Batb2020-AD	CS-30	41.791486	80.905010	2011	4	2.65	1	334300	19700	KNSTD	1800300	133200	KNSTD	1992	16630	1730	14680	1670	17225	1474	1019	15287	1661	1140	-
Batbaatar et al. (2020)	boulder	Batb2020-90	Batb2020-AE	CS-32	41.774707	80.956576	1889	4	2.65	1	336500	16500	KNSTD	0	0	0	1992	18240	1800	-	-	18843	1490	928	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-91	Batb2020-AE	CS-33	41.772879	80.958736	1874	2	2.65	1	465900	75000	KNSTD	0	0	0	1992	25160	4610	-	-	25132	4359	4071	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-92	Batb2020-AF	SO-CS-001	41.70825	77.80538	3432	3	2.65	1	888500	31100	07KNSTD	0	0	0	2011	19920	1850	-	-	18879	1343	664	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-93	Batb2020-AF	SO-CS-002A	41.70142	77.81050	3402	2	2.65	1	620100	25000	07KNSTD	0	0	0	2011	14010	1330	-	-	13811	1020	559	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-94	Batb2020-AF	SO-CS-002B	41.70142	77.81050	3402	5	2.65	1	933900	37000	07KNSTD	0	0	0	2011	21660	2050	-	-	20360	1498	811	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-95	Batb2020-AG	CS-14	41.602144	80.483762	1677	6	2.65	1	97700	11200	KNSTD	463100	37000	KNSTD	1992	6270	900	4860	570	7204	939	827	5650	634	453	-
Batbaatar et al. (2020)	boulder	Batb2020-96	Batb2020-AH	CS-20	41.654803	80.459588	2053	5	2.65	1	262400	16000	KNSTD	1391000	86500	KNSTD	1992	12810	1350	11120	1180	13617	1184	833	12091	1217	756	-
Batbaatar et al. (2020)	boulder	Batb2020-97	Batb2020-AI	CS-24	41.630557	80.469842	1879	3	2.65	1	161600	25600	KNSTD	1160000	107500	KNSTD	1992	8760	1580	10300	1310	9998	1703	1588	11424	1395	1065	-
Becker et al. (2018a)	boulder	Beck2018a-1	Beck2018a-A	RSP-16-16	37.47792	-119.18263	1911	3	2.65	0.9810	342640	6940	07KNSTD	0	0	0	2016	22800	1700	-	-	22367	1458	456	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-2	Beck2018a-A	RSP-16-17	37.47763	-119.18275	1844	5	2.65	0.9909	325780	6460	07KNSTD	0	0	0	2016	22300	1800	-	-	22478	1462	448	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-3	Beck2018a-A	RSP-16-18	37.47758	-119.18290	1944	3.5	2.65	0.9924	343960	7000	07KNSTD	0	0	0	2016	23200	1800	-	-	21839	1424	447	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-4	Beck2018a-A	RSP-16-19	37.47821	-119.18269	1940	1	2.65	0.9881	330750	6890	07KNSTD	0	0	0	2016	21600	1600	-	-	20894	1365	438	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-5	Beck2018a-B	RSP-16-20	37.47588	-119.19255	1734	5	2.65	0.9562	278900	6480	07KNSTD	0	0	0	2016	23200	1800	-	-	21765	1440	508	-	-	-	-
Becker et al. (2018a)	bedrock	Beck2018a-6	Beck2018a-B	RSP-16-21	37.47582	-119.19260	1727	0.3	2.65	0.9976	301870	8740	07KNSTD	0	0	0	2016	22900	1800	-	-	21822	1493	635	-	-	-	-
Becker et al. (2018a)	bedrock	Beck2018a-7	Beck2018a-C	RCH-16-24	37.37229	-119.10944	2061	1.5	2.65	0.9989	373190	11470	07KNSTD	0	0	0	2016	22000	1700	-	-	21410	1481	662	-	-	-	-
Becker et al. (2018a)	bedrock	Beck2018a-8	Beck2018a-C	RCH-16-25	37.37145	-119.10818	2078	1	2.65	0.9992	404710	7480	07KNSTD	0	0	0	2016	23600	1700	-	-	22618	1462	420	-	-	-	-
Becker et al. (2018a)	bedrock	Beck2018a-9	Beck2018a-C	RCH-16-26	37.37230	-119.10699	2086	0.5	2.65	0.9990	370170	9340	07KNSTD	0	0	0	2016	21400	1500	-	-	20789	1391	527	-	-	-	-
Becker et al. (2018a)	cobble	Beck2018a-10	Beck2018a-C	RCH-16-27	37.37201	-119.10686	2094	5.5	2.65	0.9981	321250	7410	07KNSTD	0	0	0	2016	19700	1400	-	-	18921	1250	439	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-11	Beck2018a-D	MCM-16-31	37.35631	-118.99281	2298	4	2.65	0.9976	419130	7020	07KNSTD	0	0	0	2016	21900	1600	-	-	20872	1339	351	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-12	Beck2018a-D	MCM-16-32	37.35629	-118.99287	2286	6	2.65	0.9939	363950	10360	07KNSTD	0	0	0	2016	19800	1500	-	-	18879	1287	540	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-13	Beck2018a-E	LEM-16-28	37.38022	-118.99899	2319	5	2.65	0.9991	370880	7340	07KNSTD	0	0	0	2016	19500	1400	-	-	18568	1207	369	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-14	Beck2018a-E	LEM-16-29	37.38041	-118.99895	2323	2.5	2.65	0.9837	81960	3610	07KNSTD	0	0	0	2016	4780	340	-	-	4698	356	207	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-15	Beck2018a-E	LEM-16-30	37.38055	-118.99882	2322	1.5	2.65	0.9986	401630	6780	07KNSTD	0	0	0	2016	20400	1400	-	-	19421	1246	329	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-16	Beck2018a-F	UCL-14-09	37.42334	-118.90295	2879	3	2.65	0.9868	464800	11490	07KNSTD	0	0	0	2014	16800	1300	-	-	16033	1068	398	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-17	Beck2018a-F	UCL-14-10	37.42340	-118.90128	2883	1	2.65	0.9910	499270	8270	07KNSTD	0	0	0	2014	17400	1300	-	-	16786	1075	279	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-18	Beck2018a-F	UCL-16-09	37.42365	-118.89805	2912	4	2.65	0.9893	493640	7850	07KNSTD	0	0	0	2016	17800	1300	-	-	16715	1067	267	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-19	Beck2018a-F	UCL-16-11	37.42340	-118.89993	2900	3	2.65	0.9896	486860	7990	07KNSTD	0	0	0	2016	17400	1300	-	-	16482	1055	272	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-20	Beck2018a-F	UCL-16-14	37.42330	-118.90195	2875	3	2.65	0.9876	504120	7940	07KNSTD	0	0	0	2016	18200	1400	-	-	17335	1107	274	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-21	Beck2018a-F	UCL-16-15	37.42346	-118.90321	2882	4	2.65	0.9877	492990	8000	07KNSTD	0	0	0	2016	18000	1400	-	-	17041	1090	278	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-22	Beck2018a-G	LEM-14-14	37.38440	-118.97843	2293	5.5	2.65	0.9979	304160	7010	07KNSTD	0	0	0	2014	16500	1300	-	-	15738	1039	364	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-23	Beck2018a-G	LEM-14-15	37.38251	-118.97890	2301	3	2.65	0.9988	291880	6670	07KNSTD	0	0	0	2014	15600	1200	-	-	14809	976	340	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-24	Beck2018a-H	MR-13-01	37.41201	-118.91431	2472	0.5	2.65	0.9747	328490	9210	07KNSTD	0	0	0	2013	15600	1300	-	-	14854	1009	418	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-25	Beck2018a-I	MR-13-02	37.42074	-118.87306	2570	2	2.65	0.9531	431200	6640	07KNSTD	0	0	0	2013	19300	1300	-	-	18574	1184	287	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-26	Beck2018a-I	MR-14-08	37.42120	-118.86990	2567	4	2.65	0.9596	392570	5410	07KNSTD	0	0	0	2014	17800	1400	-	-	17206	1090	238	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-27	Beck2018a-J	MR-14-06	37.44579	-118.79807	2970	5	2.65	0.9667	413530	8860	07KNSTD	0	0	0	2014	15000	1100	-	-	14091	922	303	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-28	Beck2018a-J	MR-14-07	37.44408	-118.81073	2811	1	2.65	0.9801	430240	8390	07KNSTD	0	0	0	2014	15400	1200	-	-	15387	998	301	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-29	Beck2018a-K	MR-14-03	37.46809	-118.80101	3328	1.5	2.65	0.9926	584700	7970	07KNSTD	0	0	0	2014	15700	1200	-	-	14980	948	205	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-30	Beck2018a-K	MR-14-04	37.48041	-118.80935	3436	1	2.65	0.9942	614770	12320	07KNSTD	0	0	0	2014	15600	1200	-	-	14705	956	296	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-31	Beck2018a-K	MR-14-05	37.47586	-118.79774	3413	4.5	2.65	0.9926	567540	8700	07KNSTD	0	0	0	2014	14900	1100	-	-	14202	904	218	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-32	Beck2018a-L	UMC-16-01	37.39538	-118.80675	3404	2.5	2.65	0.9712	472000	8630	07KNSTD	0	0	0	2016	13000	1000	-	-	11514	742	211	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-33	Beck2018a-L	UMC-16-02	37.39510	-118.80690	3409	6	2.65	0.9705	495590	8360	07KNSTD	0	0	0	2016	13800	1100	-	-	12805	820	217	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-34	Beck2018a-L	UMC-16-03	37.39488	-118.80714	3386	3	2.65	0.9690	453200	8020	07KNSTD	0	0	0	2016	12000	1000	-	-	11240	722	199	-	-	-	-
Becker et al. (2018a)	cobble	Beck2018a-35	Beck2018a-L	UMC-16-04	37.39541	-118.80672	3398	6	2.65	0.9661	379900	7010	07KNSTD	0	0	0	2016	10400	980	-	-	9709	626	180	-	-	-	-
Becker et al. (2018a)	boulder	Beck2018a-36	Beck2018a-L	UMC-16-05	37.39443	-118.80794	3400	3	2.65	0.9695	519480	7900	07KNSTD	0	0	0	2016	14100	1100	-	-	13225	842	202	-	-	-	-
Becker et al. (2018a)	bedrock	Beck2018a-37	Beck2018a-M	GP-16-07	37.38759	-118.79858	3576	0.5	2.65	0.9766	544630	9700	07KNSTD	0	0	0	2016	12710	990	-	-	11777	757	210	-	-	-	-
Becker et al. (2018a)	bedrock	Beck2018a-38	Beck2018a-M	GP-16-08	37.38766	-118.79850	3578	5	2.65	0.9779	540290	11070	07KNSTD	0	0	0	2016	13100	1100	-	-	12237	797	252	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-1	Beck2018b-A	C2-Boulder1	37.79927	-119.21545	3409	3.5	2.78	0.9893	600030	8020	07KNSTD	0	0	0	2012	15940	1300	-	-	14775	934	198	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-2	Beck2018b-A	C2-Boulder2	37.79964	-119.21551	3417	4.5	2.78	0.9906	564290	13150	07KNSTD	0	0	0	2012	16140	1300	-	-	13954	922	326	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-3	Beck2018b-A	UpLy-12-10	37.79902	-119.21601	3400	3	2.78	0.9913	535090	8240	07KNSTD	0	0	0	2012	15240	1200	-	-	13141	837	203	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-4	Dühn2010-B	TM14-01	37.77796	-119.26107	2955	2	2.78	0.9753	432180	7210	07KNSTD	0	0	0	2014	16740	1300	-	-	14209	910	238	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-5	Beck2018b-B	LoLy-11-08	37.80048	-119.26350	2742	2	2.78	0.9614	377210	9140	07KNSTD	0	0	0	2011	15240	1200	-	-	14445	959	351	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-6	Beck2018b-B	TM14-02	37.79127	-119.26223	2751	5	2.78	0.9703	361270	6060	07KNSTD	0	0	0	2014	15140	1100	-	-	13992	896	236	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-7	Beck2018b-B	TM14-03	37.79449	-119.26229	2740	4	2.78	0.9683	385360	7810	07KNSTD	0	0	0	2014	15440	1200	-	-	14889	969	303	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-8	Beck2018b-B	TM14-04	37.79741	-119.26256	2743	0.5	2.78	0.9669	358220	5350	07KNSTD	0	0	0	2014	15040	1200	-	-	13430	854	201	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-9	Beck2018b-B	TM14-05	37.80099	-119.26339	2740	0.5	2.78	0.9649	351970	8330	07KNSTD	0	0	0	2014	14840	1200	-	-	13233	876	314	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-10	Beck2018b-B	TM14-06	37.80535	-119.26567	2744	0.5	2.78	0.9646	370770	6350	07KNSTD	0	0	0	2014	15240	1200	-	-	13958	895	240	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-11	Dühn2010-C	TM14-07	37.86468	-119.30659	2709	4	2.667	0.9985	411860	7050	07KNSTD	0	0	0	2014	17140	1400	-	-	15601	1001	268	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-12	Dühn2010-E	TM14-11	37.88017	-119.39292	2673	2	2.667	0.9952	341560	6690	07KNSTD	0	0	0	2014	15140	1200	-	-	13141	852	258	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-13	Dühn2010-E	TM14-12	37.88028	-119.39346	2680	3	2.667	0.9995	394770	6710	07KNSTD	0	0	0	2014	16440	1300	-	-	15135	970	258	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-14	Dühn2010-E	TM14-13	37.88072	-119.39328	2679	2.5	2.667	0.9829	555020	11250	07KNSTD	0	0	0	2014	24140	1900	-	-	20965	1366	427	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-15	Dühn2010-F	TM14-15	37.90074	-119.40054	2638	2.5	2.78	0.9969	367840	5740	07KNSTD	0	0	0	2014	16040	1300	-	-	14567	929	228	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-16	Dühn2010-D	TM14-16	37.88201	-119.34608	2854	3	2.78	0.9954	382900	7380	07KNSTD	0	0	0	2014	14740	1100	-	-	13187	854	255	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-17	Dühn2010-D	TM14-17	37.88387	-119.34530	2853	1.5	2.78	0.9993	418720	7290	07KNSTD	0	0	0	2014	15840	1200	-	-	14242	915	249	-	-	-	-
Becker et al. (2018b)	boulder	Beck2018b-18	Dühn2010-D	TM14-18	37.88412	-119.34521	2859	2	2.78	0.9942	440290	7210	07KNSTD	0	0	0	2014	16440	1200	-	-	14990	959	246	-	-	-	-
Beel et al. (2016)	bedrock	Beel2016-1	Beel2016-A	13-GROR-36	70.263250	-52.115230	1110	1.5	2.7	1	431600	13800	07KNSTD	2814000	56000	KNSTD	2013	-	-	-	-	33795	2365	1090	32053	2634	648	-
Beel et al. (2016)	bedrock	Beel2016-2	Beel2016-B	13-GROR-37	70.251880	-51.812640	1248	3	2.7	0.957	910200	16300	07KNSTD	5259000	100000	KNSTD	2013	-	-	-	-	67471	4401	1229	57003	4731	1115	-
